"TripType","VisitNumber","Weekday","Upc","ScanCount","DepartmentDescription","FinelineNumber"
34,4923,"Friday",2310021778,2,"PETS AND SUPPLIES",1410
34,4923,"Friday",1780014342,1,"PETS AND SUPPLIES",3510
34,4923,"Friday",5000029487,1,"PETS AND SUPPLIES",1001
34,4923,"Friday",7910052514,2,"PETS AND SUPPLIES",1943
34,4923,"Friday",78630660319,1,"PETS AND SUPPLIES",12
9,4924,"Friday",4741738524,1,"ACCESSORIES",185
9,4924,"Friday",7007440711,1,"PHARMACY OTC",401
39,4925,"Friday",7874204017,1,"HOUSEHOLD PAPER GOODS",110
39,4925,"Friday",4400002734,1,"DSD GROCERY",2651
39,4925,"Friday",61126999100,1,"DSD GROCERY",3467
39,4925,"Friday",7874235187,1,"DAIRY",1508
39,4925,"Friday",60308428138,1,"PERSONAL CARE",5280
40,4927,"Friday",7874237105,2,"GROCERY DRY GOODS",3556
40,4927,"Friday",68113111147,1,"PHARMACY OTC",1002
40,4927,"Friday",7874236690,1,"COMM BREAD",3714
40,4927,"Friday",3400017414,1,"CANDY, TOBACCO, COOKIES",74
40,4927,"Friday",3500046281,1,"HOUSEHOLD CHEMICALS/SUPP",130
40,4927,"Friday",7874236926,1,"DAIRY",1341
40,4927,"Friday",7112195865,1,"LAWN AND GARDEN",5141
40,4927,"Friday",7874235332,1,"GROCERY DRY GOODS",3306
40,4927,"Friday",3400008803,1,"CANDY, TOBACCO, COOKIES",79
40,4927,"Friday",6025835214,1,"HARDWARE",1600
40,4927,"Friday",3377610038,1,"GROCERY DRY GOODS",2500
40,4927,"Friday",2200109137,1,"LAWN AND GARDEN",5149
40,4927,"Friday",7018350027,1,"LAWN AND GARDEN",5227
40,4927,"Friday",3334905049,1,"HORTICULTURE AND ACCESS",5401
40,4927,"Friday",5114123449,1,"HOUSEHOLD CHEMICALS/SUPP",9520
40,4927,"Friday",4834100297,1,"PERSONAL CARE",3011
40,4927,"Friday",7874204023,1,"HOUSEHOLD PAPER GOODS",3011
40,4927,"Friday",2340001620,1,"HOUSEHOLD CHEMICALS/SUPP",1555
40,4927,"Friday",7874235193,3,"DSD GROCERY",9206
9,4928,"Friday",7144436775,1,"CELEBRATION",22
9,4929,"Friday",4337794076,1,"TOYS",1010
9,4929,"Friday",7166210056,1,"OFFICE SUPPLIES",6590
37,4933,"Friday",5100020757,1,"DSD GROCERY",4650
37,4933,"Friday",5100019244,1,"DSD GROCERY",4650
37,4933,"Friday",5410722101,1,"PRODUCE",3108
37,4933,"Friday",2560000227,1,"COMM BREAD",3705
37,4933,"Friday",68113108033,2,"SERVICE DELI",3051
39,4934,"Friday",2840033448,1,"DSD GROCERY",4402
39,4934,"Friday",2840028865,1,"DSD GROCERY",7002
39,4934,"Friday",3400008803,1,"CANDY, TOBACCO, COOKIES",79
39,4934,"Friday",3400023938,2,"CANDY, TOBACCO, COOKIES",79
39,4934,"Friday",3400007018,1,"CANDY, TOBACCO, COOKIES",79
39,4934,"Friday",68113107862,1,"BAKERY",5017
42,4937,"Friday",68113101778,1,"SHOES",6365
42,4937,"Friday",2572506287,1,"SPORTING GOODS",8008
42,4937,"Friday",7940035421,1,"PERSONAL CARE",5065
42,4937,"Friday",3500078336,1,"PERSONAL CARE",413
42,4937,"Friday",60538814543,1,"SHOES",6308
42,4937,"Friday",4288741647,2,"IMPULSE MERCHANDISE",8901
42,4937,"Friday",60538816637,1,"SHOES",6365
42,4937,"Friday",2840042071,1,"IMPULSE MERCHANDISE",808
42,4937,"Friday",68934434821,1,"SPORTING GOODS",8415
42,4937,"Friday",7940000953,2,"PERSONAL CARE",5009
42,4937,"Friday",7418229217,2,"PERSONAL CARE",3185
42,4937,"Friday",7450991078,1,"AUTOMOTIVE",2505
42,4937,"Friday",7940000958,2,"PERSONAL CARE",5009
42,4937,"Friday",7418226090,1,"PERSONAL CARE",3185
42,4937,"Friday",2310001779,3,"PETS AND SUPPLIES",630
42,4937,"Friday",2932165956,1,"SPORTING GOODS",8005
42,4937,"Friday",471437989494,1,"SHOES",6350
42,4937,"Friday",9736886234,1,"MEDIA AND GAMING",9680
9,4938,"Friday",70805658570,1,"MEDIA AND GAMING",8118
3,4939,"Friday",60538819035,1,"FINANCIAL SERVICES",1000
3,4939,"Friday",83032400641,1,"IMPULSE MERCHANDISE",1001
44,4941,"Friday",5233633181,3,"PERSONAL CARE",5280
44,4941,"Friday",7169142848,2,"HOME MANAGEMENT",4212
44,4941,"Friday",3700085520,1,"PERSONAL CARE",3122
44,4941,"Friday",4402110715,1,"HOME DECOR",232
44,4941,"Friday",20747800000,2,"MEAT - FRESH & FROZEN",6353
44,4941,"Friday",3461312192,1,"LAWN AND GARDEN",314
44,4941,"Friday",7874235191,2,"DSD GROCERY",9208
44,4941,"Friday",84566207953,1,"TOYS",4800
44,4941,"Friday",79987048062,1,"LAWN AND GARDEN",342
9,4944,"Friday",68113102333,1,"MEDIA AND GAMING",7912
9,4945,"Friday",88530617638,1,"MENS WEAR",1101
9,4945,"Friday",88530617594,1,"MENS WEAR",1101
9,4945,"Friday",88530617635,1,"MENS WEAR",1101
5,4946,"Friday",,1,"PHARMACY RX",
8,4947,"Friday",1727622698,1,"PHARMACY OTC",3515
8,4947,"Friday",2200000845,1,"IMPULSE MERCHANDISE",135
8,4947,"Friday",3500066047,1,"PERSONAL CARE",808
8,4947,"Friday",7830007004,1,"PHARMACY OTC",277
5,4949,"Friday",,1,"PHARMACY RX",
5,4949,"Friday",,1,"PHARMACY RX",
999,4950,"Friday",68113174202,1,"FINANCIAL SERVICES",0
37,4952,"Friday",3338311010,1,"PRODUCE",108
37,4952,"Friday",4093,1,"PRODUCE",4008
37,4952,"Friday",4900002890,1,"DSD GROCERY",9515
37,4952,"Friday",7874210621,1,"PRE PACKED DELI",7205
37,4952,"Friday",7874209728,1,"COMM BREAD",3717
37,4952,"Friday",7874201228,1,"COMM BREAD",3712
37,4952,"Friday",2800024500,1,"GROCERY DRY GOODS",3402
37,4952,"Friday",4029,1,"PRODUCE",6201
37,4952,"Friday",4062,1,"PRODUCE",8104
37,4952,"Friday",7874235187,1,"DAIRY",1508
37,4952,"Friday",7294560198,1,"COMM BREAD",3704
37,4952,"Friday",1450001099,2,"FROZEN FOODS",1750
37,4952,"Friday",4470000004,1,"PRE PACKED DELI",7502
37,4952,"Friday",4011,1,"PRODUCE",5501
37,4952,"Friday",3338365020,1,"PRODUCE",7501
37,4952,"Friday",3400021210,1,"IMPULSE MERCHANDISE",125
37,4952,"Friday",4078,1,"PRODUCE",8303
37,4952,"Friday",4087,1,"PRODUCE",7803
37,4952,"Friday",3700088277,1,"HOUSEHOLD PAPER GOODS",1004
40,4953,"Friday",2840042172,1,"DSD GROCERY",9256
40,4953,"Friday",7940002653,1,"PERSONAL CARE",9107
40,4953,"Friday",1700012029,1,"PERSONAL CARE",3180
40,4953,"Friday",88785404923,1,"LADIESWEAR",9131
40,4953,"Friday",88785403831,1,"LADIESWEAR",9124
40,4953,"Friday",2260000011,1,"PHARMACY OTC",4006
40,4953,"Friday",4834100014,1,"BEAUTY",3903
40,4953,"Friday",2200011248,1,"CANDY, TOBACCO, COOKIES",221
40,4953,"Friday",60538871462,1,"DAIRY",9115
40,4953,"Friday",7962146100,1,"PRE PACKED DELI",7203
40,4953,"Friday",3000001190,1,"GROCERY DRY GOODS",3556
40,4953,"Friday",2500004798,1,"DAIRY",1406
40,4953,"Friday",1600029860,1,"GROCERY DRY GOODS",3554
40,4953,"Friday",1410007445,2,"DSD GROCERY",2557
40,4953,"Friday",1740010077,1,"GROCERY DRY GOODS",3814
40,4953,"Friday",7225003706,1,"COMM BREAD",3702
40,4953,"Friday",3700085117,2,"PERSONAL CARE",9108
40,4953,"Friday",2840007098,1,"DSD GROCERY",9267
40,4953,"Friday",1480064666,1,"DSD GROCERY",4644
40,4953,"Friday",7418228914,1,"PERSONAL CARE",9113
40,4953,"Friday",1300079800,1,"GROCERY DRY GOODS",4280
40,4953,"Friday",4011,1,"PRODUCE",5501
40,4953,"Friday",20708300000,1,"MEAT - FRESH & FROZEN",6566
40,4953,"Friday",73114965337,1,"SEAFOOD",1077
40,4953,"Friday",3700085117,-1,"PERSONAL CARE",9108
40,4953,"Friday",7874204855,1,"HOUSEHOLD PAPER GOODS",5210
40,4953,"Friday",68113138783,1,"PRODUCE",7025
40,4953,"Friday",30043627418,1,"PHARMACY OTC",2113
40,4953,"Friday",4858200440,1,"PERSONAL CARE",807
37,4954,"Friday",4048,1,"PRODUCE",901
37,4954,"Friday",60538818715,1,"DAIRY",1507
37,4954,"Friday",7874235201,1,"DAIRY",1515
37,4954,"Friday",4958,1,"PRODUCE",701
38,4955,"Friday",4011,1,"PRODUCE",5501
38,4955,"Friday",1630016567,2,"DAIRY",1404
38,4955,"Friday",4200015119,1,"HOUSEHOLD PAPER GOODS",5030
38,4955,"Friday",7130005000,4,"GROCERY DRY GOODS",3901
38,4955,"Friday",4138309036,1,"DAIRY",1505
38,4955,"Friday",36842920102,1,"PHARMACY OTC",3513
38,4955,"Friday",3340007011,2,"GROCERY DRY GOODS",3920
38,4955,"Friday",7874203062,2,"FROZEN FOODS",4060
38,4955,"Friday",2529300099,1,"DAIRY",1511
38,4955,"Friday",2400001370,4,"GROCERY DRY GOODS",2404
36,4958,"Friday",1254661531,1,"IMPULSE MERCHANDISE",135
36,4958,"Friday",30045044902,1,"PHARMACY OTC",2011
36,4958,"Friday",68113167887,1,"PHARMACY OTC",604
36,4958,"Friday",3700084023,1,"PERSONAL CARE",811
36,4958,"Friday",4740065377,1,"PERSONAL CARE",1412
36,4958,"Friday",7124927859,1,"PERSONAL CARE",5205
36,4958,"Friday",1131303025,1,"PERSONAL CARE",6105
36,4958,"Friday",3500052541,1,"PERSONAL CARE",205
36,4958,"Friday",7124924002,1,"PERSONAL CARE",5205
36,4958,"Friday",7940031147,1,"PERSONAL CARE",30
36,4958,"Friday",7830007004,1,"PHARMACY OTC",277
36,4958,"Friday",68113110457,1,"PERSONAL CARE",3064
36,4958,"Friday",7244010229,1,"BOOKS AND MAGAZINES",8204
7,4959,"Friday",7225003712,1,"COMM BREAD",3710
7,4959,"Friday",7294560136,1,"COMM BREAD",3702
7,4960,"Friday",68113132895,1,"PRODUCE",7003
7,4960,"Friday",7874200106,1,"BAKERY",1011
7,4960,"Friday",7874208257,1,"FROZEN FOODS",1852
38,4961,"Friday",7089620014,1,"CELEBRATION",1516
38,4961,"Friday",3706410800,1,"PAINT AND ACCESSORIES",4203
38,4961,"Friday",2900000822,3,"DAIRY",1251
38,4961,"Friday",4790013010,4,"GROCERY DRY GOODS",4201
38,4961,"Friday",7874203278,4,"DAIRY",7973
38,4961,"Friday",7891504256,1,"COOK AND DINE",3755
38,4961,"Friday",5150024234,1,"GROCERY DRY GOODS",4401
5,4962,"Friday",1111113069,1,"PERSONAL CARE",4941
5,4962,"Friday",30234091278,1,"PHARMACY OTC",4503
32,4963,"Friday",1468155290,1,"INFANT APPAREL",1006
32,4963,"Friday",1468155298,1,"INFANT APPAREL",1006
32,4963,"Friday",3600043196,1,"INFANT CONSUMABLE HARDLINES",9008
32,4963,"Friday",30869157810,1,"PERSONAL CARE",3040
32,4963,"Friday",7109160010,2,"INFANT CONSUMABLE HARDLINES",705
32,4963,"Friday",68113105236,1,"PERSONAL CARE",3071
42,4965,"Friday",1117999567,1,"CELEBRATION",358
42,4965,"Friday",1117991696,2,"CELEBRATION",151
42,4965,"Friday",3151,1,"PRODUCE",7801
42,4965,"Friday",1117999573,1,"CELEBRATION",134
42,4965,"Friday",5220000716,1,"INFANT CONSUMABLE HARDLINES",3176
42,4965,"Friday",1117932352,1,"CELEBRATION",136
42,4965,"Friday",7144414282,1,"CELEBRATION",22
42,4965,"Friday",4029,1,"PRODUCE",6201
42,4965,"Friday",7352580568,1,"CELEBRATION",200
42,4965,"Friday",7978495663,1,"OFFICE SUPPLIES",6630
42,4965,"Friday",1117999555,1,"CELEBRATION",128
42,4965,"Friday",2861772216,1,"FABRICS AND CRAFTS",1204
42,4965,"Friday",3586241411,1,"FABRICS AND CRAFTS",1210
42,4965,"Friday",4721360961,1,"INFANT APPAREL",1106
42,4965,"Friday",4721360959,1,"INFANT APPAREL",1106
42,4965,"Friday",7457040517,1,"FROZEN FOODS",9151
42,4965,"Friday",5220000705,1,"INFANT CONSUMABLE HARDLINES",3176
42,4965,"Friday",5220000594,1,"INFANT CONSUMABLE HARDLINES",3192
42,4965,"Friday",3586241413,1,"FABRICS AND CRAFTS",1210
42,4965,"Friday",2652192711,1,"CELEBRATION",251
42,4965,"Friday",3993815018,1,"CELEBRATION",200
42,4965,"Friday",3586241407,1,"FABRICS AND CRAFTS",1210
42,4965,"Friday",5220000589,1,"INFANT CONSUMABLE HARDLINES",3176
42,4965,"Friday",3586241302,1,"FABRICS AND CRAFTS",1210
42,4965,"Friday",1117991686,2,"CELEBRATION",149
42,4965,"Friday",7457068346,1,"FROZEN FOODS",9151
42,4965,"Friday",5220000715,1,"INFANT CONSUMABLE HARDLINES",3176
42,4965,"Friday",1775417373,1,"FABRICS AND CRAFTS",1210
42,4965,"Friday",5220000795,1,"INFANT CONSUMABLE HARDLINES",3151
42,4965,"Friday",1117933082,1,"CELEBRATION",138
42,4965,"Friday",5220000502,1,"INFANT CONSUMABLE HARDLINES",3176
42,4965,"Friday",3156857483,1,"JEWELRY AND SUNGLASSES",4108
42,4965,"Friday",4721360960,1,"INFANT APPAREL",1106
42,4965,"Friday",5220000714,1,"INFANT CONSUMABLE HARDLINES",3176
42,4965,"Friday",7457040605,1,"FROZEN FOODS",1853
42,4965,"Friday",3586241408,1,"FABRICS AND CRAFTS",1210
42,4965,"Friday",4721360962,1,"INFANT APPAREL",1106
42,4965,"Friday",1117999593,1,"CELEBRATION",132
42,4965,"Friday",695329320174,1,"CELEBRATION",1508
9,4966,"Friday",88309620093,1,"MENS WEAR",8249
39,4970,"Friday",78035378403,1,"PRODUCE",3601
39,4970,"Friday",2570070979,1,"HOUSEHOLD CHEMICALS/SUPP",5510
39,4970,"Friday",2100005240,1,"GROCERY DRY GOODS",2351
39,4970,"Friday",3384400297,1,"GROCERY DRY GOODS",4260
39,4970,"Friday",,1,"PHARMACY RX",
39,4970,"Friday",4180000031,1,"GROCERY DRY GOODS",2602
39,4970,"Friday",7092210371,4,"HOUSEHOLD CHEMICALS/SUPP",59
39,4970,"Friday",3700082386,1,"HOUSEHOLD CHEMICALS/SUPP",2010
39,4970,"Friday",68113157392,1,"HOUSEHOLD PAPER GOODS",7010
39,4970,"Friday",75680910494,1,"BATH AND SHOWER",4903
39,4970,"Friday",4460000933,1,"HOUSEHOLD CHEMICALS/SUPP",6010
39,4970,"Friday",4430012520,1,"GROCERY DRY GOODS",2253
39,4972,"Friday",68113104850,1,"BEAUTY",3903
39,4972,"Friday",4721360977,1,"INFANT APPAREL",1106
39,4972,"Friday",2500005438,1,"DAIRY",1402
39,4972,"Friday",4114312870,1,"DSD GROCERY",4676
39,4972,"Friday",7417015249,1,"BEAUTY",2055
39,4972,"Friday",4000042137,1,"CANDY, TOBACCO, COOKIES",79
39,4972,"Friday",60538800120,1,"DAIRY",9127
39,4972,"Friday",7780246241,1,"BEAUTY",2448
39,4972,"Friday",71441511454,1,"IMPULSE MERCHANDISE",8237
39,4972,"Friday",7124929318,1,"BEAUTY",2210
39,4972,"Friday",68113103499,1,"BEAUTY",4541
7,4973,"Friday",20104500000,1,"SERVICE DELI",8014
7,4973,"Friday",8390000576,1,"DSD GROCERY",3054
7,4973,"Friday",4182080792,1,"SERVICE DELI",5020
39,4975,"Friday",1600048701,2,"GROCERY DRY GOODS",3953
39,4975,"Friday",5210007139,1,"GROCERY DRY GOODS",4260
39,4975,"Friday",30067000524,1,"PHARMACY OTC",2220
39,4975,"Friday",3700029733,1,"HOUSEHOLD CHEMICALS/SUPP",505
39,4975,"Friday",8000000334,2,"GROCERY DRY GOODS",2901
39,4975,"Friday",6233889666,1,"HOUSEHOLD CHEMICALS/SUPP",8945
39,4975,"Friday",65876136801,2,"MEAT - FRESH & FROZEN",6074
39,4975,"Friday",4200015104,1,"HOUSEHOLD PAPER GOODS",5030
39,4975,"Friday",1600044953,2,"GROCERY DRY GOODS",3825
39,4975,"Friday",5410079513,1,"GROCERY DRY GOODS",2953
30,4978,"Friday",1712795054,1,"SHOES",1686
39,4979,"Friday",7965600388,1,"BEAUTY",6060
39,4979,"Friday",75752800879,1,"IMPULSE MERCHANDISE",808
39,4979,"Friday",2840042061,1,"IMPULSE MERCHANDISE",808
39,4979,"Friday",1070070171,1,"CANDY, TOBACCO, COOKIES",97
39,4979,"Friday",3500076395,1,"PERSONAL CARE",203
39,4979,"Friday",4000024887,1,"CANDY, TOBACCO, COOKIES",82
39,4979,"Friday",1070002440,1,"CANDY, TOBACCO, COOKIES",521
39,4979,"Friday",7156795658,1,"CANDY, TOBACCO, COOKIES",97
39,4979,"Friday",3500055913,1,"PERSONAL CARE",402
39,4979,"Friday",4000043785,1,"CANDY, TOBACCO, COOKIES",521
39,4979,"Friday",3400047020,1,"CANDY, TOBACCO, COOKIES",89
39,4979,"Friday",30023324015,1,"PHARMACY OTC",1541
39,4979,"Friday",3400021851,1,"CANDY, TOBACCO, COOKIES",82
39,4979,"Friday",3700038584,1,"PERSONAL CARE",203
39,4979,"Friday",4000042140,1,"CANDY, TOBACCO, COOKIES",79
39,4979,"Friday",7874235192,1,"DSD GROCERY",9207
39,4979,"Friday",2200001278,1,"CANDY, TOBACCO, COOKIES",707
9,4980,"Friday",4393554282,1,"MENS WEAR",5106
3,4981,"Friday",68113163351,1,"FINANCIAL SERVICES",275
3,4981,"Friday",60538896309,1,"FINANCIAL SERVICES",276
8,4982,"Friday",1254667284,1,"CANDY, TOBACCO, COOKIES",221
8,4982,"Friday",2800072258,2,"CANDY, TOBACCO, COOKIES",91
37,4987,"Friday",78035378403,2,"PRODUCE",3601
37,4987,"Friday",60538871461,2,"DAIRY",9101
37,4987,"Friday",71752413100,1,"PRODUCE",8105
37,4987,"Friday",60538818717,2,"DAIRY",1503
37,4987,"Friday",68113102790,1,"PRODUCE",7009
37,4987,"Friday",4470003342,1,"PRE PACKED DELI",7554
37,4987,"Friday",76163520200,1,"PRODUCE",3501
37,4987,"Friday",68113138866,1,"PRODUCE",7200
37,4987,"Friday",7874210204,1,"DAIRY",7955
37,4987,"Friday",7874237475,1,"DAIRY",7955
37,4987,"Friday",1200001311,1,"DSD GROCERY",9205
37,4987,"Friday",4470001990,1,"PRE PACKED DELI",7202
37,4987,"Friday",4498,1,"PRODUCE",2005
37,4987,"Friday",1800085138,3,"FROZEN FOODS",2007
37,4987,"Friday",3710268600,1,"PRODUCE",6930
37,4987,"Friday",88177601189,1,"JEWELRY AND SUNGLASSES",4109
37,4987,"Friday",68113132884,1,"PRODUCE",6820
37,4987,"Friday",4093,1,"PRODUCE",4008
37,4987,"Friday",71575610003,1,"PRODUCE",3507
37,4987,"Friday",1370021912,1,"HOUSEHOLD PAPER GOODS",5550
37,4987,"Friday",4460031208,1,"LAWN AND GARDEN",31
27,4988,"Friday",7870080160,1,"COMM BREAD",3702
27,4988,"Friday",4138309010,1,"DAIRY",1505
27,4988,"Friday",8000000674,1,"GROCERY DRY GOODS",2901
27,4988,"Friday",4850001829,1,"DAIRY",1404
27,4988,"Friday",4900003165,1,"DSD GROCERY",9205
27,4988,"Friday",8000000674,1,"GROCERY DRY GOODS",2901
27,4988,"Friday",4687858684,1,"LAWN AND GARDEN",4022
27,4988,"Friday",75235679446,1,"LAWN AND GARDEN",4001
27,4988,"Friday",71514151464,1,"DAIRY",9114
27,4988,"Friday",2253205333,1,"HORTICULTURE AND ACCESS",3701
27,4988,"Friday",2253205334,1,"HORTICULTURE AND ACCESS",3701
27,4988,"Friday",84484102274,-1,"LAWN AND GARDEN",1741
27,4988,"Friday",84484102274,1,"LAWN AND GARDEN",1741
27,4988,"Friday",84484101597,1,"LAWN AND GARDEN",5017
25,4989,"Friday",30045020431,1,"PHARMACY OTC",1356
25,4989,"Friday",489399700446,1,"MENS WEAR",190
25,4989,"Friday",88882315852,3,"MENS WEAR",94
9,4991,"Friday",4721376143,1,"INFANT APPAREL",1607
9,4991,"Friday",4721376117,1,"INFANT APPAREL",1006
9,4991,"Friday",4721376050,1,"INFANT APPAREL",1106
40,4993,"Friday",3632645644,1,"BATH AND SHOWER",1411
40,4993,"Friday",4129440116,1,"HOUSEHOLD CHEMICALS/SUPP",55
40,4993,"Friday",20249200000,1,"MEAT - FRESH & FROZEN",6021
40,4993,"Friday",5100004937,2,"GROCERY DRY GOODS",3100
40,4993,"Friday",7560960143,1,"BEAUTY",4510
40,4993,"Friday",4160887039,1,"PHARMACY OTC",4500
40,4993,"Friday",7539100470,1,"SEAFOOD",1026
40,4993,"Friday",2120057235,1,"HOUSEHOLD CHEMICALS/SUPP",9530
40,4993,"Friday",2840006404,1,"DSD GROCERY",7002
40,4993,"Friday",5100006569,1,"GROCERY DRY GOODS",3100
40,4993,"Friday",7874201189,1,"HOUSEHOLD CHEMICALS/SUPP",1015
40,4993,"Friday",7874236983,1,"GROCERY DRY GOODS",2601
40,4993,"Friday",4858200330,1,"PERSONAL CARE",807
40,4993,"Friday",3596828035,1,"HOME MANAGEMENT",8469
40,4993,"Friday",80240400621,1,"HOME MANAGEMENT",8103
40,4993,"Friday",20331400000,1,"MEAT - FRESH & FROZEN",6082
40,4993,"Friday",3700090046,1,"PERSONAL CARE",3122
40,4993,"Friday",5100017434,1,"GROCERY DRY GOODS",3102
40,4993,"Friday",7056083155,1,"FROZEN FOODS",1752
40,4993,"Friday",80240400588,1,"HOME MANAGEMENT",8103
40,4993,"Friday",7874200947,2,"FROZEN FOODS",1754
40,4993,"Friday",7056024402,1,"FROZEN FOODS",3003
40,4993,"Friday",5100021882,3,"GROCERY DRY GOODS",3102
40,4993,"Friday",7874205334,3,"FROZEN FOODS",1752
5,4994,"Friday",6798108708,1,"PHARMACY OTC",4006
5,4994,"Friday",7090721714,2,"PHARMACY OTC",4502
5,4994,"Friday",82506302901,1,"BATH AND SHOWER",1500
5,4998,"Friday",68113105579,1,"PHARMACY OTC",5531
5,4998,"Friday",68113191699,1,"SERVICE DELI",7100
5,4998,"Friday",1920000051,2,"HOUSEHOLD CHEMICALS/SUPP",3515
5,4998,"Friday",4900002469,1,"DSD GROCERY",3042
5,4998,"Friday",7874209522,1,"DSD GROCERY",3563
5,4998,"Friday",3160404075,1,"PHARMACY OTC",901
5,4998,"Friday",38004054900,1,"PHARMACY OTC",5521
5,4998,"Friday",3160404083,1,"PHARMACY OTC",951
37,4999,"Friday",1500007369,1,"INFANT CONSUMABLE HARDLINES",3192
37,4999,"Friday",4610000229,1,"DAIRY",7960
37,4999,"Friday",22012500000,1,"MEAT - FRESH & FROZEN",6026
37,4999,"Friday",1500007675,1,"INFANT CONSUMABLE HARDLINES",3175
37,4999,"Friday",7518500100,1,"COMM BREAD",3704
37,4999,"Friday",4171684294,1,"DAIRY",7953
37,4999,"Friday",1500007903,1,"INFANT CONSUMABLE HARDLINES",3192
37,4999,"Friday",30521006927,1,"BEAUTY",4010
37,4999,"Friday",7940026280,1,"PERSONAL CARE",5491
37,4999,"Friday",7110000403,1,"GROCERY DRY GOODS",2455
37,4999,"Friday",1500007346,1,"INFANT CONSUMABLE HARDLINES",3175
37,4999,"Friday",30869664146,1,"PERSONAL CARE",802
37,4999,"Friday",22009900000,1,"MEAT - FRESH & FROZEN",6038
37,4999,"Friday",4048,1,"PRODUCE",901
37,4999,"Friday",7218063979,1,"FROZEN FOODS",9115
37,4999,"Friday",65876136801,1,"MEAT - FRESH & FROZEN",6074
37,4999,"Friday",1500007365,1,"INFANT CONSUMABLE HARDLINES",3192
37,4999,"Friday",20237600000,1,"MEAT - FRESH & FROZEN",6020
37,4999,"Friday",1680043746,1,"LAWN AND GARDEN",30
37,4999,"Friday",22591300000,1,"MEAT - FRESH & FROZEN",4136
37,4999,"Friday",1500007602,1,"INFANT CONSUMABLE HARDLINES",3155
37,4999,"Friday",3700089131,1,"HOUSEHOLD CHEMICALS/SUPP",511
37,4999,"Friday",1700003963,1,"PERSONAL CARE",3180
37,4999,"Friday",22616700000,1,"MEAT - FRESH & FROZEN",3742
37,4999,"Friday",3338365020,1,"PRODUCE",7501
37,4999,"Friday",4087,1,"PRODUCE",7803
37,4999,"Friday",3760031397,1,"PRE PACKED DELI",7208
37,4999,"Friday",4078,1,"PRODUCE",8303
42,5000,"Friday",7791405756,2,"OFFICE SUPPLIES",3689
42,5000,"Friday",2253265033,1,"HORTICULTURE AND ACCESS",1320
42,5000,"Friday",88492010438,2,"OFFICE SUPPLIES",6493
42,5000,"Friday",7278510989,1,"PHARMACY OTC",3535
42,5000,"Friday",4830730006,1,"LAWN AND GARDEN",2622
5,5002,"Friday",30067200030,1,"PHARMACY OTC",2017
5,5002,"Friday",4140503670,1,"PERSONAL CARE",4092
5,5002,"Friday",4900000977,1,"DSD GROCERY",9211
38,5004,"Friday",4460030784,1,"HOUSEHOLD CHEMICALS/SUPP",1014
38,5004,"Friday",68113109143,3,"BAKERY",103
38,5004,"Friday",7739171001,1,"GROCERY DRY GOODS",4351
38,5004,"Friday",7874201228,2,"COMM BREAD",3712
38,5004,"Friday",1600042040,1,"GROCERY DRY GOODS",4156
38,5004,"Friday",7874235200,1,"DAIRY",1515
38,5004,"Friday",5150099283,1,"GROCERY DRY GOODS",4402
38,5004,"Friday",7047029423,2,"DAIRY",1344
38,5004,"Friday",4850030569,1,"DAIRY",1404
38,5004,"Friday",3600037390,2,"HOUSEHOLD PAPER GOODS",2050
38,5004,"Friday",2120052042,1,"HOUSEHOLD CHEMICALS/SUPP",9520
38,5004,"Friday",3700018004,1,"HOUSEHOLD CHEMICALS/SUPP",140
38,5004,"Friday",3000001210,1,"GROCERY DRY GOODS",3556
38,5004,"Friday",3040021530,1,"HOUSEHOLD PAPER GOODS",104
30,5005,"Friday",2840016208,1,"IMPULSE MERCHANDISE",808
30,5005,"Friday",3400000241,1,"IMPULSE MERCHANDISE",100
30,5005,"Friday",72503320143,1,"SHOES",3006
30,5005,"Friday",9600932914,1,"MEDIA AND GAMING",9671
30,5005,"Friday",3500076690,1,"PERSONAL CARE",203
30,5005,"Friday",87897100012,1,"PERSONAL CARE",5230
7,5008,"Friday",2840043618,1,"IMPULSE MERCHANDISE",808
7,5008,"Friday",69922162117,3,"COMM BREAD",3729
9,5009,"Friday",60538819035,1,"FINANCIAL SERVICES",1000
9,5009,"Friday",83032400439,1,"IMPULSE MERCHANDISE",1001
43,5011,"Friday",7600137492,1,"HOME DECOR",5569
43,5011,"Friday",7826405610,2,"PRODUCE",4570
43,5011,"Friday",5410722101,1,"PRODUCE",3108
43,5011,"Friday",4011,1,"PRODUCE",5501
43,5011,"Friday",4178900121,1,"GROCERY DRY GOODS",3120
43,5011,"Friday",78175610061,1,"HARDWARE",8400
43,5011,"Friday",4138309029,1,"DAIRY",1505
43,5011,"Friday",84410600375,1,"OFFICE SUPPLIES",4820
43,5011,"Friday",7198090256,1,"OFFICE SUPPLIES",3510
43,5011,"Friday",7033064576,1,"IMPULSE MERCHANDISE",202
999,5012,"Friday",60538812238,-1,"FINANCIAL SERVICES",279
8,5013,"Friday",2840043774,1,"IMPULSE MERCHANDISE",808
8,5014,"Friday",2500004766,1,"DAIRY",1407
8,5014,"Friday",2500004772,1,"DAIRY",1407
999,5015,"Friday",2671894657,-1,"ACCESSORIES",375
8,5016,"Friday",7874235188,1,"DAIRY",1508
8,5016,"Friday",2800011888,2,"DSD GROCERY",4635
9,5018,"Friday",4000029480,-1,"CANDY, TOBACCO, COOKIES",521
